type,code,name,addr,lat,lng
01,34840559,신신약국,"충청남도 홍성군 갈산면 상촌로 12-1,",36.6029863,126.5489114
01,37844571,밝은온누리약국,대구광역시 달서구 달구벌대로 1736 1층 (두류동),35.856678,128.5552778
01,34833323,지애약국,충청남도 보령시 남대천로 58 (대천동),36.3487417,126.5935343
02,5038300744,고령쌍림우체국,경북 고령군 쌍림면 대가야로 608 ,35.6791963,128.2422529
01,21839824,굿모닝약국,부산광역시 금정구 서동로 168 송월빌딩 1층 102호 (서동),35.2144484,129.1047754
01,38827077,평화약국,경상남도 함양군 함양읍 한들로 143,35.5197038,127.7321179
01,34831185,이화약국,충청남도 태안군 태안읍 중앙로 33 (한국통신),36.755742,126.293988
01,11889446,가로수길약국,서울특별시 강남구 압구정로 108 1층 7호 (신사동),37.5228904,127.0206138
01,37827219,화원약국,대구광역시 달성군 화원읍 비슬로 2582,35.8035575,128.4993463
01,11836890,다나약국,서울특별시 중구 동호로 171 (신당동),37.5534585,127.0112461
01,37849310,메가약국,"대구광역시 달성군 유가읍 테크노순환로12길 4 111,112호",35.6932874,128.4706272
01,21831823,팜뱅크한마음약국,부산광역시 사하구 다대로 616 (다대동),35.0516343,128.9704974
01,32809239,삼척종로약국,강원도 삼척시 오십천로 419 (남양동),37.4408975,129.1643611
01,12842729,장안수약국,"서울특별시 동대문구 천호대로83길 43-1, 1층 (장안동)",37.5641695,127.0651724
01,35812346,관촌약국,전라북도 임실군 관촌면 사선로 40,35.6741074,127.2706129
01,34843132,365스마일약국,대전광역시 서구 관저로 27 102호 (관저동),36.2967693,127.3261342
01,12830500,명약국,서울특별시 금천구 시흥대로 473 (독산동),37.4759429,126.8980969
01,37801970,우성약국,대구광역시 수성구 수성로 244 (중동),35.8472471,128.613155
01,12847402,새서울DMC약국,서울특별시 서대문구 수색로 56 성공타워1 407호 (북가좌동),37.5708721,126.9123057
01,37834797,뉴월드약국,대구광역시 수성구 지범로 188 (범물동),35.8208067,128.6395092
03,3058219768,금산농협하나로마트비호점,충남 금산군 금산읍 상리 260-10,36.1104599,127.4869379
01,33800332,삼장약국,충청북도 청주시 상당구 청남로 2183 (석교동),36.6267537,127.489921
01,31864503,인과원약국,인천광역시 부평구 경인로1104번길 6 (부개동),37.4855597,126.7422469
01,34841661,하연약국,대전광역시 유성구 신성로72번길 66 1층 (신성동),36.3871393,127.3502233
01,41845030,다나약국,경기도 고양시 일산서구 중앙로 1564 그린월드 403-1호 (대화동),37.6762119,126.7482744
01,31837000,메디칼왕약국,경기도 성남시 수정구 수정북로13번길 2 (태평동),37.4417341,127.1312167
01,34831789,비타민약국,충청남도 보령시 대천로 17 (대천동),36.3505526,126.5968054
01,38810832,대웅약국,울산광역시 남구 문수로 331 1층 (옥동),35.535473,129.2898058
01,33802092,참사랑약국,충청북도 청주시 서원구 사직대로265번길 3 (사직동),36.6359037,127.4769135
01,34828907,지곡백화점약국,충청남도 서산시 지곡면 충의로 1192,36.8739362,126.4381326
01,12843032,신논현비비약국,서울특별시 강남구 강남대로 476 urbanhive 지하2층 (논현동),37.5049158,127.0248029
01,34820680,동행약국,충청남도 천안시 동남구 만남로 42 1층 (신부동),36.8186186,127.1568577
01,21842809,큰사랑약국,부산광역시 기장군 정관면 정관로 570 209호,35.321036,129.1758748
01,32816197,믿음약국,강원도 강릉시 율곡로 2791 (성남동),37.7540661,128.9009344
01,41801717,수약국,"경기도 수원시 권선구 금곡로 202 108호 (금곡동, e-SPACECITY-1)",37.2734821,126.9526872
01,41823711,중앙약국,경기도 안양시 만안구 명학로 34 1층 (안양동),37.3796731,126.9367128
01,32816138,양구종합약국,강원도 양구군 양구읍 중심로 157,38.1044361,127.9907856
01,34800581,보리약국,대전광역시 서구 한밭대로 745 지하2층 (둔산동),36.3582076,127.3818691
03,4158211836,서진도농협하나로마트광석점,전남 진도군 임회면 삼막리238,34.426863,126.2321181
01,12862916,미그린약국,서울특별시 양천구 신월로 341 4층 (신정동),37.5220063,126.8588763
01,35814659,전주온누리약국,전라북도 전주시 완산구 온고을로 18 (서신동),35.8341582,127.1210319
01,39803601,한마음약국,"제주특별자치도 서귀포시 천제연로 210-1, (중문동)",33.2514704,126.4270424
01,35821256,다스림한약국,전라북도 김제시 요촌동1길 14 (요촌동),35.8051198,126.8947853
01,38808251,비타약국,"경상남도 양산시 삼호로 74 116동 (삼호동, 웅상신도시푸르지오아파트)",35.4064581,129.1724279
01,38822857,신영약국,경상남도 김해시 인제로 163 2층 (어방동),35.2431376,128.903598
01,36835463,한소망약국,광주광역시 광산구 사암로 275 1층 (월곡동),35.1689463,126.8087583
01,35815809,내장산약국,"전라북도 정읍시 중앙로 152 (시기동, 트윈클악세사리)",35.5654592,126.8548042
01,37811461,대학당약국,대구광역시 남구 중앙대로29길 27 (대명동),35.8460022,128.5888139
01,35800771,건강약국,"전라북도 익산시 인북로 290-2, (남중동)",35.9542542,126.9596974
01,31896359,이화약국,경기도 광명시 시청로 30 1층 (철산동),37.4794236,126.8641142
01,41831110,사랑약국,경기도 광주시 오포읍 양벌로 208 1층,37.3784267,127.2538924
01,21807426,삼성약국,부산광역시 서구 대영로74번길 36 (동대신동1가),35.1090271,129.0199042
01,34823174,대영약국,충청남도 보령시 주공로 12 (동대동),36.3450653,126.6022154
01,31879853,태평양약국,경기도 평택시 중앙로 298 (합정동),36.9905073,127.115696
01,21835896,반도약국,부산광역시 서구 까치고개로 200 (아미동1가),35.0997446,129.017638
01,21806951,보광약국,부산광역시 서구 자갈치로 5 (충무동1가),35.0964619,129.0250182
01,31863434,남촌중앙약국,인천광역시 남동구 남촌동로25번길 4 101호 (남촌동),37.4319361,126.7157123
01,38814366,신경남약국,"경상남도 창녕군 창녕읍 명덕로 45-1,",35.5429898,128.4945005
01,41838581,송정약국,경기도 군포시 송부로34번길 35 센트럴프라자 107호 (도마교동),37.3162665,126.9194501
03,4038205914,익산군산축협하나로마트동부점,전북 익산시 무왕로26길 19 익산군산축협하나로마트동부점,35.9591429,126.9984382
01,37817663,백산약국,경상북도 성주군 성주읍 성주로 3207,35.9188482,128.2850171
01,31812708,나은온누리약국,경기도 안양시 만안구 안양로223번길 5 (안양동),37.392901,126.9257149
01,41844661,새한솔약국,경기도 고양시 덕양구 충경로 87 대명상가 2층 (행신동),37.6156851,126.839488
03,5898200019,제주축협하나로마트노형점,제주 제주시 노형11길 25 (노형동) 하나로마트,33.482785,126.47772
01,31815928,새싹약국,"경기도 화성시 동탄지성로 134 101호,102호 (능동, 한솔프라자)",37.209571,127.0609803
01,38816539,푸른약국,"경상남도 진주시 대신로475번길 16-1, (초전동)",35.2024675,128.1143989
01,38814307,삼성약국,경상남도 창원시 마산회원구 팔용로 163 (구암동),35.2435364,128.5911428
01,37827685,신세명약국,대구광역시 중구 명륜로 68 1층 (남산동),35.861358,128.5917596
01,12820831,신삼성대학약국,서울특별시 중구 퇴계로46길 17 1층 (묵정동),37.5616598,126.9999574
01,12802875,한사랑온누리약국,서울특별시 동대문구 신이문로 41 1층 (이문동),37.6031802,127.0667024
01,32816294,옵티마학산약국,강원도 강릉시 구정면 범일로 447 2동,37.7279136,128.8788959
01,37840916,유안약국,대구광역시 달서구 월배로 18 (진천동),35.8115218,128.5175383
01,38837935,맑은우리들약국,경상남도 함안군 군북면 중암7길 7 (군북치과의원),35.2618626,128.3460406
01,37851586,튼튼약국,경상북도 경주시 외동읍 산업로 1845,35.6788131,129.3329421
01,37819097,중앙약국,대구광역시 달서구 한실로 89 1층 (도원동),35.8070431,128.5364356
03,3188200362,탄동농협하나로마트분사,대전광역시 유성구 반석로 100 (반석동) 반석로100,36.3902768,127.3038126
01,36811190,으뜸약국,전라남도 영광군 영광읍 신남로 268,35.274618,126.510871
01,37837893,사랑약국,경상북도 안동시 북후면 북평로 870,36.6843493,128.702509
01,33817235,바른약국,충청북도 충주시 계명대로 22 (칠금동),36.9821482,127.9168297
01,34837892,예인당한약국,"대전광역시 서구 관저로 176, 101호 (관저동)",36.2987805,127.3415249
01,21808333,동서약국,부산광역시 금정구 서동중심로 61 1층 (서동),35.2144758,129.1028722
01,12853941,행운약국,서울특별시 성동구 왕십리로 381 1층 (하왕십리동),37.5646008,127.0279076
01,38827701,금성약국,울산광역시 중구 화합로 360 (반구동),35.5580999,129.3418993
02,4108301572,백수우체국,전라남도 영광군 백수읍 백수로 989 ,35.2819442,126.4183204
01,31851282,현대메디칼약국,인천광역시 부평구 경원대로 1242 (산곡동),37.4876012,126.7088392
01,31884687,수약국,"경기도 성남시 중원구 광명로 336 1층 (금광동, 신호빌딩)",37.4454787,127.1631941
01,34819371,소망약국,대전광역시 유성구 죽동로297번길 76 (죽동),36.3700982,127.3384435
01,41828721,세명약국,경기도 평택시 서탄면 발안로 1226 1226,,
01,31887767,계산365약국,인천광역시 계양구 계양대로 214 (계산동),37.5430595,126.7230321
02,5158302008,경산진량공단우체국,경상북도 경산시 진량읍 공단4로 153-14 ,35.8710889,128.8267847
01,32814836,참조은약국,강원도 원주시 행구로 148 (행구동),37.341715,127.9725155
01,37833537,행운약국,대구광역시 달성군 다사읍 달구벌대로 877,35.8581034,128.4653478
01,37852175,마음약국,대구광역시 달성군 현풍읍 테크노상업로 46 104호,35.6926174,128.4547492
01,38807114,명문약국,경상남도 김해시 가락로 84 (서상동),35.234071,128.88164
01,32803443,동시약국,"강원도 정선군 고한읍 고한로 153-1,",37.2011964,128.8533232
01,12837563,부용온누리약국,"서울특별시 노원구 덕릉로73길 18 102호 (중계동, 태인빌딩)",37.6521996,127.072332
01,34811958,쌍용청솔약국,충청남도 천안시 서북구 불당대로 260 2층 (쌍용동),36.7997695,127.1245177
01,12820083,상암월드약국,"서울특별시 마포구 월드컵로 240 2층 (성산동, 홈플러스월드컵점)",37.5682553,126.8972733
01,32801904,이약국,강원도 강릉시 금성로42번길 2 (금학동),37.7531488,128.8963771
01,31825851,감초약국,경기도 화성시 송산면 사강시장길 72,37.2137554,126.7376767
01,12808741,아가페온누리약국,서울특별시 성북구 정릉로 274 1층 (정릉동),37.603191,127.0137677
01,37813595,재창약국,경상북도 김천시 김천로 31 (평화동),36.1262745,128.1068479
01,36831174,다소니약국,전라남도 여수시 여천체육공원길 10 (신기동),34.7612841,127.6749639
01,34839062,신유약국,충청남도 천안시 서북구 미라11길 35 (쌍용동),36.8043469,127.1316238
01,21843074,이화약국,부산광역시 강서구 명지오션시티11로 74 1층 102호 (명지동),35.0840708,128.9040388
01,12833771,메디팜메트로약국,서울특별시 서초구 효령로2길 4 (방배동),37.4763378,126.9865321
01,12807478,한빛평화약국,서울특별시 동작구 시흥대로 664 (신대방동),37.4907024,126.90844
01,31836828,유한온누리약국,인천광역시 중구 연안부두로33번길 36 (항동7가),37.4535982,126.6057888
01,31864988,하나약국,경기도 부천시 경인로 565 (괴안동),37.4869693,126.8172923
01,21837465,삼한메디칼약국,"부산광역시 부산진구 서면로 25 105호 (부전동, 서면삼한골든뷰)",35.1529566,129.0572714
03,3118200774,순성농협하나로마트,충남 당진군 순성면 봉소리 90-2,36.8429201,126.7135858
01,41827341,뉴욕대학병원약국,"경기도 화성시 삼성1로 144-13, 102호 (석우동)",37.2168179,127.0788992
01,34839933,솔빛약국,"충청남도 아산시 탕정면 탕정로 380-2, 3층 (삼성SMD)",36.8191879,127.0633619
01,38824001,맑은샘약국,경상남도 진주시 평거로13번길 17 (평거동),35.173354,128.0618745
01,39800440,새한온누리약국,"제주특별자치도 제주시 신대로 128 (연동,신대로128)",33.4858438,126.4960605
03,4838200104,남창원농협유통센터 신월점,경남 창원시 의창구 상남로192번길 41-7 신월동,35.2273954,128.6914916
01,38838192,수약국,경상남도 창원시 마산합포구 현동4길 4 1층 104호 (우산동),35.1514983,128.5532141
01,37829165,장성약국,경상북도 영천시 완산로 53 (완산동),35.964831,128.9386573
01,34810633,온누리영신약국,"충청남도 천안시 동남구 고재20길 3 (원성동, 온누리약국)",36.8037338,127.1593356
01,31831702,매산약국,경기도 광주시 오포읍 회안대로 21,37.357402,127.2459626
01,41834151,공원약국,"경기도 의정부시 용현로105번길 45-30, 103호 (민락동, 문경빌딩)",37.742438,127.0863412
01,12869848,새우리약국,서울특별시 금천구 디지털로 200 우리은행 가산IT타워 3층 (가산동),37.478246,126.8889358
01,38839326,정중앙약국,"경상남도 창원시 성산구 창원대로 726 (내동, 내동상가아파트)",35.2171003,128.6704177
01,41841549,평촌마트약국,경기도 안양시 동안구 동안로 162 지하 1층 (비산동),37.3932706,126.9504247
01,21824746,참약국,부산광역시 금정구 중앙대로1719번길 16 1층 (부곡동),35.2379467,129.0912987
01,41813618,삼정시네마약국,경기도 성남시 수정구 산성대로 267 1층 111호 (신흥동),37.441324,127.1464467
01,36822809,밝은약국,전라남도 순천시 이수로 317 (조례동),34.9541238,127.5183727
01,12846627,교대사랑약국,"서울특별시 서초구 서초대로 335 (서초동, 서흥빌딩)",37.4952553,127.0180081
03,4028200385,고산농협하나로마트비봉점,전북 완주군 비봉면 소농리490의1,35.9947829,127.140773
01,31895034,시화라성약국,"경기도 시흥시 중심상가로 143 101호 (정왕동, 선빌딩)",37.3471368,126.7322656
01,37849352,수성솔약국,"대구광역시 수성구 명덕로 455 101동 101호 (수성동3가, 수성3가롯데캐슬아파트)",35.8562366,128.619947
01,38840677,김해123약국,경상남도 김해시 김해대로 2333 (부원동),35.2265693,128.8820992
01,37829220,남경북약국,대구광역시 남구 이천로 40 (봉덕동),35.8445376,128.5984935
01,12855405,제중건재약국,"서울특별시 동대문구 고산자로 435, 1층 (제기동)",37.5786039,127.0381198
01,35808420,원민약국,전라북도 전주시 완산구 전주객사5길 17 (고사동),35.8189513,127.1454763
02,5118301991,문경산양우체국,경상북도 문경시 산양면 불암2길 26 ,36.6130914,128.2579128
01,21837503,센텀홍은약국,"부산광역시 해운대구 센텀2로 10 1층 (우동, 센텀메디칼센터)",35.1678413,129.1315111
01,11853123,세왕약국,서울특별시 양천구 중앙로 235 (신정동),37.5173924,126.8538328
03,3048200873,북단양농협하나로마트,충북 단양군 매포읍 평동1리 1009,,
01,37812564,천마약국,경상북도 경주시 화랑로 124 (황오동),35.8442803,129.2143895
03,4058200157,김제금산농협하나로마트,전북 김제시 금산면 봉황로 9,35.7130387,126.9913317
01,12830674,팜스약국,서울특별시 강남구 논현로 509 1층 1호 (역삼동),37.5019299,127.036116
01,31879845,서원약국,"경기도 용인시 수지구 상현로 34 102호 (상현동, 성진)",37.3021903,127.0778897
01,41839277,래허부한약국,"경기도 수원시 장안구 율전로101번길 26, 1층 101호 (율전동)",37.2986696,126.9676391
01,38838249,하나온누리약국,"경상남도 창원시 진해구 진해대로776번길 25 103호 (이동, 상보빌딩)",35.1564102,128.6985219
03,4138200629,보성축협하나로마트본점,전남 보성군 보성읍 보성읍보성리857-36,,
01,38837323,성우약국,"경상남도 창원시 의창구 의안로31번길 28-5, (중동)",35.2645928,128.6210078
01,33815585,정다운약국,"충청북도 청주시 흥덕구 1순환로 511-1, (봉명동)",36.6467066,127.4653312
01,35815329,푸른약국,전라북도 무주군 무주읍 주계로 74,36.0060206,127.6583105
01,33801134,금천약국,충청북도 청주시 상당구 쇠내로 82 (금천동),36.6248066,127.502837
01,36827037,민약국,광주광역시 북구 첨단연신로 97 305호 (신용동),35.2065769,126.8640294
01,12852503,드림약국,"서울특별시 마포구 월드컵북로 396 B1010호 (상암동, 누리꿈스퀘어)",37.5794648,126.8898316
01,11841320,로데오약국,서울특별시 중랑구 면목로 330 (면목동),37.581323,127.0887219
01,35820659,약초당한약국,전라북도 전주시 덕진구 거북바우로 132 (인후동2가),35.8426477,127.1499507
01,41808061,하남중앙약국,"경기도 하남시 덕풍서로 70 2층 (덕풍동, 이마트)",37.5527848,127.2053856
01,41822536,정문약국,경기도 안산시 단원구 적금로 114 (고잔동),37.3183141,126.8263036
01,33816620,탑라이프온누리약국,충청북도 제천시 의림대로 85 (명동),37.1355962,128.209079
03,3078200173,신풍농협하나로마트,충남 공주시 신풍면 산정리 72번지,36.515096,126.9581969
01,21836639,플러스온누리약국,부산광역시 남구 수영로 340 (대연동),35.138466,129.1029587
01,37802429,인과원약국,경상북도 경산시 성암로 42 (옥산동),35.8227741,128.722328
01,35816406,대광약국,전라북도 임실군 오수면 오수로 178,35.5400583,127.3268625
01,31863515,100세약국,경기도 화성시 정남면 만년로 540,37.1694714,126.983655
01,36809179,전남약국,전라남도 순천시 비봉2길 7 (조례동),34.971883,127.5212247
02,5108303579,김천농소우체국,경상북도 김천시 농소면 농남로 54 ,36.1050437,128.1732522
01,12847003,장안제일약국,서울특별시 동대문구 장한로25길 2 1층 (장안동),37.5718746,127.0711172
01,37817043,메디팜조아약국,경상북도 포항시 북구 용두산길 35 (장성동),36.0669321,129.3810518
03,4138203169,팔영농협하나로마트망주지소,전남 고흥군 남양면 망주리 481-1,34.7595856,127.3674393
03,6118200145,거창북부농협하나로마트고제점,경남 거창군 고제면 농산리 753의 3,35.8144721,127.8718531
01,38810859,예은약국,"경상남도 창원시 의창구 원이대로 269 (봉곡동, 한빛메디칼센터)",35.2432723,128.6497907
01,37827502,백세약국,경상북도 군위군 군위읍 중앙길 72,36.234643,128.56655
03,3078208438,공주농협하나로마트옥룡점,충남 공주시 무령로 307 (옥룡동),36.4564614,127.1339105
01,36832073,뉴욕약국,전라남도 나주시 나주로 199 (중앙동),35.0343653,126.7214391
01,41848268,덕소우리약국,경기도 남양주시 와부읍 덕소로97번길 2 동산빌딩 502호,37.5854716,127.2124722
01,31836674,분당미금약국,"경기도 성남시 분당구 돌마로90번길 4 1동 304호 (구미동, 엘레강스프라자)",37.3497133,127.1117351
01,38806908,천일약국,경상남도 사천시 건어시장길 28 (동금동),34.9284082,128.0758264
01,41845242,다나약국,인천광역시 미추홀구 경인로 233 1층 1호 (도화동),37.4644062,126.6684686
01,36820725,종로약국,전라남도 목포시 고하대로 730 (산정동),34.8108515,126.3761737
02,5088300865,안동일직우체국,경상북도 안동시 일직면 중앙통길 31 ,36.4739596,128.6576625
01,12804576,한우리약국,서울특별시 강서구 까치산로 151 104호 (화곡동),37.550966,126.8521182
03,2248200510,남원주농협하나로마트본점,강원 원주시 흥업면 사제로 2 (남원주농협) 남원주농협,37.3035111,127.9191897
01,36816990,여천좌수영약국,전라남도 여수시 흥국로 98 (신기동),34.7613522,127.6729179
01,41835735,굿모닝약국,인천광역시 미추홀구 소성로 333 1층 (문학동),37.4375953,126.684277
01,34823018,낙원약국,충청남도 청양군 청양읍 중앙로 126,36.4505057,126.8031393
01,31892779,한울약국,인천광역시 부평구 경인로1104번길 23 (일신동),37.4845848,126.7421563
01,33809917,행복한약국,충청북도 충주시 봉계1길 60 (칠금동),36.9815467,127.9160056
01,41812816,능동키즈약국,"경기도 화성시 동탄지성로 136 203호 (능동, 우리프라자)",37.2096665,127.0607007
01,31863612,계산프라자약국,인천광역시 계양구 용종로 2 (계산동),37.5340374,126.7415048
01,41821955,제니스온누리약국,"경기도 고양시 일산서구 일현로 97-11, 일산 위브더제니스 158-A호 (탄현동, 일산 위브더제니스)",37.6940172,126.7628568
02,6128300709,통영용남우체국,통영시 용남면 남해안대로442,34.8688333,128.4442761
01,41819942,평강약국,경기도 남양주시 와부읍 덕소로 87 87,,
01,11893303,지선약국,"서울특별시 성북구 장위로 127-1, 한양빌딩 2층 (장위동)",37.6136758,127.0508746
01,32815964,보람약국,강원도 강릉시 주문진읍 주문로 105,37.8931155,128.8268917
01,34834052,초원약국,충청남도 아산시 음봉면 음봉로681번길 24,36.8386298,127.0862025
01,41814444,코끼리약국,"경기도 안양시 동안구 흥안대로456번길 82 107,108호 (평촌동, 밀레니엄프라자)",37.3931872,126.9799528
01,34803131,백화당약국,대전광역시 동구 동서대로 1653 1층 (용전동),36.3482867,127.4334216
01,34807535,케이엠티약국,대전광역시 서구 계룡로 586 105호 (괴정동),36.3415678,127.3884489
01,34823131,대영약국,충청남도 아산시 도고면 온천대로,,
01,37826875,세종약국,경상북도 성주군 성주읍 시장길 13,35.9172034,128.2863138
01,34838341,조은약국,충청남도 부여군 부여읍 신동엽길 6,36.2774901,126.9102053
01,37821521,장미약국,대구광역시 북구 팔달로 147 1층 102호 (노원동3가),35.889414,128.5662102
01,38840073,아름약국,울산광역시 남구 삼산중로 98 (삼산동),35.542182,129.3356767
01,37806874,부산약국,대구광역시 남구 대명로 125 (대명동),35.8396049,128.5715399
01,12847496,행복한약국,서울특별시 동대문구 답십리로66길 95 1층 (장안동),37.5685977,127.0662424
01,36830771,조은약국,"전라남도 목포시 포미로10번길 14 (용해동, 유정빌딩1층 101호)",34.8166556,126.3988876
01,12869066,수약국,서울특별시 중랑구 신내로 82 금강프라자 1층 108호 (신내동),37.6066852,127.0955682
01,36832146,비타민약국,"전라남도 여수시 신월로 655 상가A동 103층 1호 (국동, 서희스타힐스)",34.7308082,127.7159916
01,41831519,햇살약국,"경기도 평택시 현촌4길 2-41, 103호 (용이동, 한국마트 주차빌딩)",36.9991257,127.1332048
02,4108301586,염산우체국,전라남도 영광군 염산면 칠산로 75 ,35.2175794,126.3711005
01,41844483,코코약국,경기도 고양시 일산동구 정발산로 33 낙원프라자 4층 402-1호 (장항동),37.6571758,126.7725686
01,36825158,소망약국,전라남도 순천시 대석길 31 (연향동),34.9460207,127.5255097
01,34828630,대학약국,충청남도 천안시 동남구 망향로 198 (안서동),36.8406809,127.1748448
01,12853828,아이비약국,서울특별시 영등포구 여의나루로 42 (여의도동),37.5213932,126.9249971
01,41844441,그린온누리약국,경기도 용인시 기흥구 새천년로 20 그린프라자 102호 (신갈동),37.2890935,127.1114203
01,11811897,신대방수연약국,서울특별시 동작구 신대방2길 1 (신대방동),37.4878035,126.9126258
03,5078202621,울진농협하나로마트죽변점,경북 울진군 죽변면 죽변리 417-16,,
01,33801274,국민약국,충청북도 청주시 흥덕구 짐대로,,
01,35820624,보령당한약국,전라북도 전주시 덕진구 안덕원로 146 (진북동),35.8321392,127.1445835
01,37838288,유림약국,경상북도 경산시 경산로44길 11 (옥산동),35.827575,128.7265
01,11830140,성진약국,"서울특별시 종로구 창경궁로 271-1, (혜화동)",37.5855683,127.0006014
01,11885653,이삼성약국,서울특별시 강남구 일원로 53 1층 (일원동),37.4892734,127.0818266
01,36835455,토마토 온누리 약국,광주광역시 서구 월드컵4강로 194 1층 (내방동),35.1534239,126.8696914
01,37819321,건중약국,"대구광역시 달서구 월서로 14 131동 106호 (상인동, 상인e편한세상상가)",35.8217697,128.5331257
01,41816960,청라중앙약국,"인천광역시 서구 중봉대로 588 104호 (연희동, 청라센트럴프라자)",37.532094,126.6502739
01,39803554,하귀하나로약국,제주특별자치도 제주시 애월읍 일주서로 7136,33.4850417,126.412296
01,31862365,참빛약국,"경기도 남양주시 경춘로1256번길 9 401-1호 (평내동, 오렌지웰빙타워)",37.6461136,127.2354104
03,4158210536,노화농협하나로마트본점,전남 완도군 노화읍 노화로 852,34.177157,126.5717121
01,36834513,함평약국,전라남도 함평군 함평읍 광남길 71 102호 (광주은행(함평지점)),35.0638681,126.5196516
01,36802531,튼튼한약국,광주광역시 북구 비엔날레로 75 1층 (용봉동),35.1784736,126.8897874
01,12861367,마음약국,서울특별시 노원구 동일로 1417 1층 (상계동),37.6550409,127.0599912
01,35822155,새쌍치약국,전라북도 순창군 쌍치면 삽실길 1,35.5001052,127.0007712
01,38824299,진영한마음약국,"경상남도 김해시 진영읍 진영로 187-1,",35.30312,128.7337028
01,41819438,서울약국,경기도 포천시 내촌면 내촌로 60,37.7853909,127.227278
01,21816263,오오약국,부산광역시 동래구 명안로85번길 45 (명장동),35.2044259,129.1019913
01,34803271,새생명약국,대전광역시 유성구 전민로70번길 38 (전민동),36.3987914,127.4025069
01,12855898,경희으뜸한약국,"서울특별시 관악구 낙성대역길 91, 1층 (봉천동)",37.4744628,126.9638567
02,4158300485,약산우체국,전라남도 완도군 약산면 약산로 370-1 ,34.3935458,126.8988411
01,31800947,복지약국,인천광역시 동구 금곡로 66 (금곡동),37.4731205,126.6427416
01,34834087,명진약국,"충청남도 천안시 동남구 망향로 187 (안서동, 영남빌딩)",36.8398898,127.173994
01,12824593,진약국,서울특별시 강동구 구천면로 304 3층 (천호동),37.5467197,127.1348298
02,1268303020,곤지암우체국,경기 광주시 오포읍 오포로 698,37.3581993,127.2188727
01,12823210,조달약국,"서울특별시 서초구 반포대로 235 지하1층 (반포동, 효성빌딩)",37.5006686,127.0032572
03,3038207441,중원농협하나로마트금가점,충북 충주시 금가면 도촌리 133-5,37.0437005,127.9269739
01,31825486,신화당약국,경기도 여주시 대신면 여양로 1457 삼인한의원,37.3741194,127.5864512
01,38823519,신세계약국,경상남도 거제시 거제중앙로 1908 (고현동),34.8884361,128.6233328
01,37828118,새현약국,대구광역시 서구 달서로 191 (비산동),35.8791255,128.5710833
01,39800903,주원약국,제주특별자치도 제주시 중앙로 318 (이도이동),33.4926311,126.535263
01,11858656,거북당약국,서울특별시 서대문구 응암로 53 (북가좌동),37.578207,126.9097977
01,34815007,생수당약국,대전광역시 대덕구 비래동로 37 (비래동),36.3572454,127.4507225
01,21819921,서면정약국,부산광역시 부산진구 가야대로 755 1층 일부 (부전동),35.1578907,129.0542292
01,12844195,신정릉우리약국,"서울특별시 성북구 보국문로 43 103호 (정릉동, 야원빌딩)",37.6081881,127.0098725
01,36823961,한사랑약국,전라남도 강진군 강진읍 중앙로 95,34.6386852,126.7674789
01,37809032,대림약국,경상북도 포항시 북구 흥해읍 흥해로 69,36.1108577,129.3476554
01,41833864,명가한약국,"경기도 하남시 미사강변대로226번길 9 105호 (망월동, 송하빌딩)",37.5699973,127.1843244
01,36827754,백약국,광주광역시 광산구 첨단중앙로 23 1층 104호 (월계동),35.207184,126.8403959
01,31848397,가나약국,"경기도 양주시 백석읍 부흥로 1172-2,",37.7947842,127.0089419
01,34813799,미소담약국,대전광역시 중구 계백로 1560 (유천동),36.3171113,127.3936154
01,39800563,신세계약국,"제주특별자치도 제주시 연동8길 7 (연동,1층)",33.4851347,126.4908198
01,38840812,삼거리약국,경상남도 진주시 대곡면 남강로2438번길 56,35.2618315,128.1685276
01,12861596,테헤란건강약국,"서울특별시 강남구 선릉로86길 17 102호 (대치동, 선릉 MT 빌딩)",37.5035623,127.05109
01,11844256,보생약국,"서울특별시 종로구 종로 197-2, (종로4가)",37.5710649,126.999649
02,1368302334,김포대곶우체국,경기도 김포시 대곶면 율생중앙로 7,37.6489582,126.5829401
03,4168215913,녹동농협하나로마트가룡점,전남 고흥군 도덕면 가야리 849-5,34.6054587,127.1823647
01,12858633,보라매성심약국,"서울특별시 관악구 봉천로 227 304호 (봉천동, 보라매샤르망)",37.4900225,126.9271079
01,12866199,굿모닝약국,서울특별시 구로구 개봉로 57 (개봉동),37.4907367,126.8557608
01,31830323,소래약국,"인천광역시 남동구 앵고개로 928 108호 (논현동, 디에이프라자)",37.4017932,126.733912
01,41817206,스타약국,경기도 부천시 부천로29번길 7 부천메디컬프라자 104호 (심곡동),37.4868851,126.7830116
01,34803548,한빛약국,"대전광역시 유성구 어은로 57 (어은동, 한빛아파트상가)",36.3650212,127.3561171
01,12855651,순수 한약국,서울특별시 강동구 아리수로93길 19 202호 (강일동),37.5653807,127.174118
01,12841111,비타민약국,"서울특별시 송파구 석촌호수로 61 (잠실동, 트리지움상가 305호)",37.5107056,127.0862397
01,38810514,태화당약국,울산광역시 동구 진성11길 42 (전하동),35.5065218,129.4274007
01,41839234,푸른나무 한약국,"경기도 수원시 영통구 매영로345번길 7 125호 (영통동, 영통트리플렉스)",37.252766,127.070896
01,31860974,그린팜약국,"경기도 안산시 단원구 당곡2로 23 122호 (고잔동, 바상가)",37.3249957,126.8378918
